,word,vec
30642,black squall,
30643,white squall,
30644,anemography,
30645,aerodynamics,
30646,wind gauge,
30647,weathercock,
30648,vane,
30649,weather-vane,
30650,wind sock,
30651,anemometer,
30652,anemoscope,
30653,sufflation,
30654,insufflation,
30655,perflation,
30656,inflation,
30657,afflation,
30658,blowing,
30659,fanning,
30660,ventilation,
30661,sneezing,
30662,errhine,
30663,sternutative,
30664,sternutatory,
30665,sternutation,
30666,hiccup,
30667,hiccough,
30668,catching of the breath,
30669,Eolus,
30670,Boreas,
30671,Zephyr,
30672,cave of Eolus,
30673,air pump,
30674,air blower,
30675,lungs,
30676,bellows,
30677,blowpipe,
30678,fan,
30679,ventilator,
30680,punkah,
30681,branchiae,
30682,gills,
30683,flabellum,
30684,vertilabrum,
30685,whiffle ball,
30686,blow,
30687,waft,
30688,blow hard,
30689,blow great guns,
30690,blow a hurricane,
30691,wuther,
30692,stream,
30693,issue,
30694,respire,
30695,breathe,
30696,puff,
30697,whiff,
30698,whiffle,
30699,gasp,
30700,wheeze,
30701,snuff,
30702,snuffle,
30703,sniff,
30704,sniffle,
30705,sneeze,
30706,cough,
30707,fan,
30708,ventilate,
30709,inflate,
30710,perflate,
30711,blow up,
30712,blowing,
30713,windy,
30714,flatulent,
30715,breezy,
30716,gusty,
30717,squally,
30718,stormy,
30719,tempestuous,
30720,blustering,
30721,boisterous,
30722,pulmonic,
30723,pulmonary,
30724,lull'd by soft zephyrs,
30725,the storm is up and all is on the hazard,
30726,the winds were wither'd in the stagnant air,
30727,while mocking winds are piping loud,
30728,winged with red lightning and tempestuous winged with red lightning and tempestuous rage,
30729,conduit,
30730,channel,
30731,duct,
30732,watercourse,
30733,race,
30734,head race,
30735,tail race,
30736,abito,
30737,aboideau,
30738,aboiteau,
30739,bito,
30740,acequia,
30741,acequiador,
30742,acequiamadre,
30743,arroyo,
30744,adit,
30745,aqueduct,
30746,canal,
30747,trough,
30748,gutter,
30749,pantile,
30750,flume,
30751,ingate,
30752,runner,
30753,lock-weir,
30754,tedge,
30755,vena,
30756,dike,
30757,main,
30758,gully,
30759,moat,
30760,ditch,
30761,drain,
30762,sewer,
30763,culvert,
30764,cloaca,
30765,sough,
30766,kennel,
30767,siphon,
30768,piscina,
30769,pipe,
30770,funnel,
30771,tunnel,
30772,water pipe,
30773,waste pipe,
30774,emunctory,
30775,gully hole,
30776,artery,
30777,aorta,
30778,pore,
30779,spout,
30780,scupper,
30781,adjutage,
30782,ajutage,
30783,hose,
30784,gargoyle,
30785,gurgoyle,
30786,penstock,
30787,weir,
30788,flood gate,
30789,water gate,
30790,sluice,
30791,lock,
30792,valve,
30793,rose,
30794,waterworks,
30795,pipeline,
30796,vascular,
30797,air pipe,
30798,air tube,
30799,airhole,
30800,blowhole,
30801,breathinghole,
30802,venthole,
30803,shaft,
30804,flue,
30805,chimney,
30806,funnel,
30807,vent,
30808,nostril,
30809,nozzle,
30810,throat,
30811,weasand,
30812,trachea,
30813,bronchus,
30814,bronchia,
30815,larynx,
30816,tonsils,
30817,windpipe,
30818,spiracle,
30819,ventiduct,
30820,ventilator,
30821,louvre,
30822,jalousie,
30823,Venetian blinds,
30824,blowpipe,
30825,pipe,
30826,jhilmil,
30827,smokestack,
30828,screen,
30829,window screen.' artificial lung,
30830,iron lung,
30831,heart and lung machine,
30832,semiliquidity,
30833,stickiness,
30834,viscidity,
30835,viscosity,
30836,gummosity,
30837,glutinosity,
30838,mucosity,
30839,spissitude,
30840,crassitude,
30841,lentor,
30842,adhesiveness,
30843,inspissation,
30844,incrassation,
30845,thickening,
30846,jelly,
30847,mucilage,
30848,gelatin,
30849,gluten,
30850,carlock,
30851,fish glue,
30852,ichthyocol,
30853,ichthycolla,
30854,isinglass,
30855,mucus,
30856,phlegm,
30857,goo,
30858,pituite,
30859,lava,
30860,glair,
30861,starch,
30862,gluten,
30863,albumen,
30864,milk,
30865,cream,
30866,protein,
30867,treacle,
30868,gum,
30869,size,
30870,glue,
30871,wax,
30872,beeswax,
30873,emulsion,
30874,soup,
30875,squash,
30876,mud,
30877,slush,
30878,slime,
30879,ooze,
30880,moisture,
30881,marsh,
30882,inspissate,
30883,incrassate,
30884,thicken,
30885,mash,
30886,squash,
30887,churn,
30888,beat up,
30889,sinter,
30890,semifluid,
30891,semiliquid,
30892,tremellose,
30893,half melted,
30894,half frozen,
30895,milky,
30896,muddy,
30897,lacteal,
30898,lactean,
30899,lacteous,
30900,lactescent,
30901,lactiferous,
30902,emulsive,
30903,curdled,
30904,thick,
30905,succulent,
30906,uliginous,
30907,gelatinous,
30908,albuminous,
30909,mucilaginous,
30910,glutinous,
30911,glutenous,
30912,gelatin,
30913,mastic,
30914,amylaceous,
30915,ropy,
30916,clammy,
30917,clotted,
30918,viscid,
30919,viscous,
30920,sticky,
30921,tacky,
30922,gooey,
30923,slab,
30924,slabby,
30925,lentous,
30926,pituitous,
30927,mucid,
30928,muculent,
30929,mucous,
30930,gummy,
30931,bubble,
30932,foam,
30933,froth,
30934,head,
30935,spume,
30936,lather,
30937,suds,
30938,spray,
30939,surf,
30940,yeast,
30941,barm,
30942,spindrift,
30943,cloud,
30944,vapor,
30945,fog,
30946,mist,
30947,haze,
30948,steam,
30949,geyser,
30950,scud,
30951,messenger,
30952,rack,
30953,nimbus,
30954,cumulus,
30955,woolpack,
30956,cirrus,
30957,stratus,
30958,cirrostratus,
30959,cumulostratus,
30960,cirrocumulus,
30961,mackerel sky,
30962,mare's tale,
30963,dirty sky,
30964,curl cloud,
30965,frost smoke,
30966,thunderhead,
30967,        ,
30968,nephelognosy,
30969,nephograph,
30970,nephology,
30971,effervescence,
30972,fermentation,
30973,bubbling,
30974,nebula,
30975,cloudliness,
30976,nebulosity,
30977,bubble,
30978,boil,
30979,foam,
30980,froth,
30981,mantle,
30982,sparkle,
30983,guggle,
30984,gurgle,
30985,effervesce,
30986,ferment,
30987,fizzle,
30988,bubbling,
30989,frothy,
30990,nappy,
30991,effervescent,
30992,sparkling,
30993,mousseux,
30994,frothy,
30995,up,
30996,cloudy,
30997,thunderheaded,
30998,vaporous,
30999,nebulous,
31000,overcast,
31001,the lowring element scowls o'er the darkened the lowring element scowls o'er the darkened landscip,
31002,pulpiness,
31003,pulp,
31004,taste,
31005,dough,
31006,curd,
31007,pap,
31008,rob,
31009,jam,
31010,pudding,
31011,poultice,
31012,grume,
31013,mush,
31014,oatmeal,
31015,baby food,
31016,pulpy,
31017,pultaceous,
31018,grumous,
31019,baccate,
31020,unctuousness,
31021,unctuosity,
31022,lubricity,
31023,ointment,
31024,anointment,
31025,lubrication,
31026,oil,
31027,unctuous,
31028,oily,
31029,oleaginous,
31030,adipose,
31031,sebaceous,
31032,unguinous,
31033,fat,
31034,fatty,
31035,greasy,
31036,waxy,
31037,butyraceous,
31038,soapy,
31039,saponaceous,
31040,pinguid,
31041,lardaceous,
31042,slippery,
31043,oil,
31044,fat,
31045,butter,
31046,cream,
31047,grease,
31048,tallow,
31049,suet,
31050,lard,
31051,dripping exunge,
31052,blubber,
31053,glycerin,
31054,stearin,
31055,elaine,
31056,oleagine,
31057,soap,
31058,soft soap,
31059,wax,
31060,cerement,
31061,paraffin,
31062,spermaceti,
31063,adipocere,
31064,petroleum,
31065,mineral,
31066,mineral rock,
31067,mineral crystal,
31068,mineral oil,
31069,vegetable oil,
31070,colza oil,
31071,olive oil,
31072,salad oil,
31073,linseed oil,
31074,cottonseed oil,
31075,soybean oil,
31076,nut oil,
31077,animal oil,
31078,neat's foot oil,
31079,train oil,
31080,ointment,
31081,unguent,
31082,liniment,
31083,aceite,
31084,amole,
31085,Barbados tar,
31086,fusel oil,
31087,grain oil,
31088,rape oil,
31089,seneca oil,
31090,hydrate of amyl,
31091,ghee,
31092,heating oil,
31093,#2 oil,
31094,No. 2 oil,
31095,distillate,
31096,residual oils,
31097,kerosene,
31098,jet fuel,
31099,gasoline,
31100,naphtha,
31101,stearin,
31102,resin,
31103,rosin,
31104,gum,
31105,lac,
31106,sealing wax,
31107,amber,
31108,ambergris,
31109,bitumen,
31110,pitch,
31111,tar,
31112,asphalt,
31113,asphaltum,
31114,camphor,
31115,varnish,
31116,copal,
31117,mastic,
31118,magilp,
31119,lacquer,
31120,japan,
31121,artificial resin,
31122,polymer,
31123,ion-exchange resin,
31124,cation-exchange resin,
31125,anion exchange resin,
31126,water softener,
31127,Amberlite,
31128,Dowex,
31129,Diaion,
31130,varnish,
31131,resiny,
31132,resinous,
31133,bituminous,
31134,pitchy,
31135,tarry,
31136,asphaltic,
31137,asphaltite,
31138,organized world,
31139,organized nature,
31140,living nature,
31141,animated nature,
31142,living beings,
31143,organic remains,
31144,fossils,
31145,protoplasm,
31146,cytoplasm,
31147,protein,
31148,albumen,
31149,structure,
31150,organization,
31151,organism,
31152,        ,
31153,biology,
31154,natural history,
31155,organic chemistry,
31156,anatomy,
31157,physiology,
31158,zoology,
31159,botany,
31160,microbiology,
31161,virology,
31162,bacteriology,
31163,mycology,
31164,naturalist,
31165,archegenesis,
31166,antherozoid,
31167,bioplasm,
31168,biotaxy,
31169,chromosome,
31170,dysmeromorph,
31171,ecology,
31172,oecology,
31173,erythroblast,
31174,gametangium,
31175,gamete,
31176,germinal matter,
31177,invagination,
31178,isogamy,
31179,oogamy,
31180,karyaster,
31181,macrogamete,
31182,microgamete,
31183,metabolism,
31184,anabolism,
31185,catabolism,
31186,metaplasm,
31187,ontogeny,
31188,ovary,
31189,ovum,
31190,oxidation,
31191,phylogeny,
31192,polymorphism,
31193,protozoa,
31194,spermary,
31195,spermatozoon,
31196,trophoplasm,
31197,vacuole,
31198,vertebration,
31199,zoogloea,
31200,zygote,
31201,Darwinism,
31202,neo-Darwinism,
31203,Lamarkism,
31204,neoLamarkism,
31205,Weismannism,
31206,morphology,
31207,taxonomy,
31208,organic,
31209,organized,
31210,karyoplasmic,
31211,unsegmentic,
31212,vacuolar,
31213,zoogloeic,
31214,zoogloeoid,
31215,mineral world,
31216,mineral kingdom,
31217,unorganized matter,
31218,inorganic matter,
31219,brute matter,
31220,inanimate matter,
31221,        ,
31222,mineralogy,
31223,geology,
31224,geognosy,
31225,geoscopy,
31226,metallurgy,
31227,metallography,
31228,lithology,
31229,oryctology,
31230,oryctography,
31231,turn to dust,
31232,mineralize,
31233,fossilize,
31234,inorganic,
31235,inanimate,
31236,inorganized,
31237,lithoidal,
31238,azoic,
31239,mineral,
31240,life,
31241,vitality,
31242,viability,
31243,animation,
31244,vital spark,
31245,vital flame,
31246,soul,
31247,spirit,
31248,respiration,
31249,wind,
31250,breath of life,
31251,breath of one's nostrils,
31252,oxygen,
31253,air,
31254,        ,
31255,respirator,
31256,artificial respirator,
31257,heart and lung machine,
31258,iron lung,
31259,medical devices,
31260,lifeblood,
31261,Archeus,
31262,existence,
31263,vivification,
31264,vital force,
31265,vitalization,
31266,revivification,
31267,Prometheus,
31268,life to come,
31269,physiology,
31270,biology,
31271,animal ecology,
31272,nourishment,
31273,staff of life,
31274,genetics,
31275,heredity,
31276,inheritance,
31277,evolution,
31278,natural selection,
31279,reproduction,
31280,microbe,
31281,aerobe,
31282,anaerobe,
31283,facultative anaerobe,
31284,obligate aerobe,
31285,obligate anaerobe,
31286,halophile,
31287,methanogen,
31288,archaebacteria,
31289,microaerophile,
31290,animal,
31291,vegetable,
31292,artificial life,
31293,robot,
31294,robotics,
31295,artificial intelligence,
31296,        ,
31297,breathing,
31298,breathing rate,
31299,heartbeat,
31300,pulse,
31301,temperature,
31302,preservation of life,
31303,healing,
31304,be alive,
31305,live,
31306,breathe,
31307,respire,
31308,subsist,
31309,walk the earth,
31310,strut and fret one's hour upon the stage,
31311,be spared,
31312,see the light,
31313,be born,
31314,come into the world,
31315,fetch breath,
31316,draw breath,
31317,fetch the breath of life,
31318,draw the breath of life,
31319,quicken,
31320,revive,
31321,come to life,
31322,give birth to,
31323,bring to life,
31324,put into life,
31325,vitalize,
31326,vivify,
31327,vivificate,
31328,reanimate,
31329,keep alive,
31330,keep body and soul together,
31331,keep the wolf from the door,
31332,support life,
31333,hive nine lives like a cat,
31334,living,
31335,alive,
31336,in life,
31337,in the flesh,
31338,in the land of the living,
31339,on this side of the grave,
31340,above ground,
31341,breathing,
31342,quick,
31343,animated,
31344,animative,
31345,lively,
31346,all alive and kicking,
31347,tenacious of life,
31348,full of life,
31349,yeasty,
31350,vital,
31351,vitalic,
31352,vivifying,
31353,vivified,
31354,viable,
31355,zoetic,
31356,Promethean,
31357,vivendi causa,
31358,atqui vivere militare est,
31359,non est vivere sed valere vita,
31360,death,
31361,decease,
31362,demise,
31363,dissolution,
31364,departure,
31365,obit,
31366,release,
31367,rest,
31368,quietus,
31369,fall,
31370,loss,
31371,bereavement,
31372,mortality,
31373,morbidity,
31374,end of life,
31375,cessation of life,
31376,loss of life,
31377,extinction of life,
31378,ebb of life,
31379,death warrant,
31380,death watch,
31381,death rattle,
31382,death bed,
31383,stroke of death,
31384,agonies of death,
31385,shades of death,
31386,valley of death,
31387,jaws of death,
31388,hand of death,
31389,last breath,
31390,last gasp,
31391,last agonies,
31392,dying day,
31393,dying breath,
31394,dying agonies,
31395,chant du cygne,
31396,rigor mortis,
31397,Stygian shore,
31398,King of terrors,
31399,King Death,
31400,Death,
31401,doom,
31402,Hell's grim Tyrant,
31403,euthanasia,
31404,break up of the system,
31405,natural death,
31406,natural decay,
31407,sudden death,
31408,violent death,
31409,untimely end,
31410,watery grave,
31411,debt of nature,
31412,suffocation,
31413,asphyxia,
31414,fatal disease,
31415,death blow,
31416,necrology,
31417,bills of mortality,
31418,obituary,
31419,death song,
31420,die,
31421,expire,
31422,perish,
31423,meet one's death,
31424,meet one's end,
31425,pass away,
31426,be taken,
31427,yield one's breath,
31428,resign one's breath,
31429,resign one's being,
31430,resign one's life,
31431,end one's days,
31432,end one's life,
31433,end one's earthly career,
31434,breathe one's last,
31435,cease to live,
31436,cease to breathe,
31437,depart this life,
31438,be no more,
31439,go off,
31440,drop off,
31441,pop off,
31442,lose one's life,
31443,lay down one's life,
31444,relinquish one's life,
31445,surrender one's life,
31446,drop into the grave,
31447,sink into the grave,
31448,close one's eyes,
31449,fall dead,
31450,drop dead,
31451,fall down dead,
31452,drop down dead,
31453,break one's neck,
31454,give up the ghost,
31455,yield up the ghost,
31456,be all over with one,
31457,pay the debt to nature,
31458,shuffle off this mortal coil,
31459,take one's last sleep,
31460,go the way of all flesh,
31461,hand in one's checks,
31462,pass in one's checks,
31463,hand in one's chips,
31464,pass in one's chips,
31465,join the greater number,
31466,join the majority,
31467,come to dust,
31468,turn to dust,
31469,cross the Stygian ferry,
31470,cross the bar,
31471,go to one's long account,
31472,go to one's last home,
31473,go to Davy Jones's locker,
31474,go to the wall,
31475,receive one's death warrant,
31476,make one's will,
31477,step out,
31478,die a natural death,
31479,go out like the snuff of a candle,
31480,come to an untimely end,
31481,catch one's death,
31482,go off the hooks,
31483,kick the bucket,
31484,buy the farm,
31485,hop the twig,
31486,turn up one's toes,
31487,die a violent death,
31488,dead,
31489,lifeless,
31490,deceased,
31491,demised,
31492,departed,
31493,defunct,
31494,extinct,
31495,late,
31496,gone,
31497,no more,
31498,exanimate,
31499,inanimate,
31500,out of the world,
31501,taken off,
31502,released,
31503,departed this life,
31504,dead and gone,
31505,dead as a doornail,
